review_id,date,rating,review_text,platform,app_version,country,city,device,user_segment,subscription_tier,customer_tenure_months,acquisition_channel,language,support_ticket_created,verified_user
REV-003128,2025-08-21,5,the latest version feels smooth and easy to use,Android,3.0.1,India,Pune,Nothing Phone 2,Returning User,Business,20.0,Organic,English,True,True
REV-003129,2026-03-07,5,I noticed that I was charged twice for one payment. Kindly check asap.,Android,3.3.0,India,Chennai,OnePlus 12,Returning User,Free,16.0,Social,English,False,
REV-003130,2026-06-04,5,"On my account, great app and the interface is clean.",Android,3.4.0,United States,New York,Google Pixel 8,Returning User,Business,11.0,Organic,English,False,True
REV-003131,2025-12-13,4,"Honestly, transaction search is slow.",Android,3.2.1,India,Chennai,Xiaomi Redmi Note 13,Student,Free,10.0,Social,English,False,True
REV-003132,2026-05-15,5,approval is delayed and I cannot log in,Web,3.4.0,Australia,Sydney,Chrome on macOS,New User,Free,0.0,Organic,English,True,True
REV-003133,2025-08-09,3,KYC status not updating,Web,3.0.1,Australia,Sydney,Chrome on macOS,Student,Free,5.0,Social,English,True,True
REV-003134,2025-07-18,4,"Honestly, transaction alerts are useful. Hope the next update resolves it.",Android,3.0.0,India,Pune,OnePlus 12,New User,Premium,0.0,Social,English,False,True
REV-003135,2026-03-13,5,"Since yesterday, Please add scheduled delivery for recurring payments. Kindly check asap.",iOS,3.3.0,India,Chennai,iPhone 15,Returning User,Free,19.0,Organic,English,False,True
REV-003136,2026-03-24,1,"After the latest update, the recipient was not credited.",iOS,3.3.0,India,Kolkata,iPhone 14,Power User,Free,36.0,Organic,English,True,True
REV-003137,2026-04-27,5,Add support for home-screen widgets. Need a reliable solution.,Android,3.3.1,India,Mumbai,OnePlus 12,Student,Free,10.0,Social,Hinglish,False,True
REV-003138,2025-07-24,1,the app crashes on startup,Android,3.0.0,India,Jaipur,Samsung Galaxy A54,New User,Free,1.0,Social,English,True,True
REV-003139,2026-03-30,3,"On my account, subscription pricing is unclear. Kindly check asap.",iOS,3.3.0,India,Delhi,iPhone 13,Returning User,Free,20.0,Paid Search,English,False,True
REV-003140,2025-12-01,4,  Face  ID  fails every time  ,Android,3.2.1,United Kingdom,London,Motorola Edge,Returning User,Free,4.0,Social,English,False,True
REV-003141,2025-11-04,1,"After the latest update, Face ID fails every time. It worked fine last week. Also, the refund arrived much faster than expected. Kindly check asap.",iOS,3.2.0,India,Bengaluru,iPhone 15,Power User,Premium,13.0,Organic,English,True,True
REV-003142,2025-09-07,5,the latest version feels smooth and easy to use,iOS,3.1.0,United Arab Emirates,Dubai,iPhone 14,Returning User,Premium,21.0,Referral,English,False,True
REV-003143,2026-06-29,3,"On my account, Need an option to add team access and permissions. Hope the next update resolves it.",Android,3.4.0,India,Bhopal,Xiaomi Redmi Note 13,Returning User,Premium,10.0,Organic,English,False,True
REV-003144,2025-07-27,5,checkout failed during bill payment,Android,3.0.0,India,Ahmedabad,Samsung Galaxy A54,Student,Free,0.0,Referral,English,True,True
REV-003145,2026-04-21,1,"For the last few days, OTP nahi aa raha, cannot log in. Need a reliable solution.",Android,3.3.1,India,Delhi,Samsung Galaxy S23,Returning User,Premium,16.0,Social,Hinglish,True,True
REV-003146,2026-02-25,4,I noticed that It would be better if you added card freeze controls. Please fix this.,iOS,3.2.2,India,Ahmedabad,iPhone SE,New User,Free,1.0,Paid Search,English,False,True
REV-003147,2026-03-16,4,"For the last few days, small order fee makes no sense. This is especially frustrating on a paid plan. Also, great app and the interface is clean. This should be clearer.",Android,3.3.0,Australia,Melbourne,Motorola Edge,Returning User,Premium,8.0,Referral,English,True,True
REV-003148,2026-03-11,3,"Since yesterday, search results are irrelevant. Please fix this.",Android,3.3.0,India,Bengaluru,Samsung Galaxy A54,Student,Free,17.0,Campus Campaign,English,False,True
REV-003149,2026-05-02,1,"Face ID fails every time. The rest of the app is useful. Also, the latest version feels smooth and easy to use. This should be clearer.",iOS,3.4.0,India,Delhi,iPhone 14,Small Business,Business,47.0,Partnership,English,False,True
REV-003150,2025-09-11,1,"I noticed that the app is slow when the dashboard loads. The rest of the app is useful. Also, support fixed my issue quickly. pls fix this.",Android,3.1.0,India,Mumbai,Xiaomi Redmi Note 13,Small Business,Free,39.0,Organic,English,True,True
REV-003151,2025-07-01,4,"For the last few days, login failed after the update. Need a reliable solution.",Android,3.0.0,India,Ahmedabad,Samsung Galaxy S23,Power User,Premium,44.0,Organic,English,True,True
REV-003152,2026-02-11,3,"For the last few days, I cannot contact support.",iOS,3.2.2,India,Mumbai,iPhone SE,New User,Free,0.0,Paid Search,English,False,True
REV-003153,2025-11-25,3,I noticed that Would be useful if you added card freeze controls. This should be clearer.,iOS,3.2.0,India,Jaipur,iPhone 15 Pro,New User,Free,1.0,Social,English,False,True
REV-003154,2025-08-19,2,"Honestly, checkout failed during bill payment. Kindly check asap.",iOS,3.0.1,India,Delhi,iPhone 14,Student,Free,2.0,Social,English,False,True
REV-003155,2025-09-12,2,"For the last few days, a cancellation fee appeared without warning. The rest of the app is useful. Also, the refund arrived much faster than expected. This should be clearer.",Android,3.1.0,India,Mumbai,Samsung Galaxy S23,Returning User,Free,24.0,Organic,English,True,True
REV-003156,2025-11-17,4,"On my account, the transfer is still payment pending.",iOS,3.2.0,India,Delhi,iPhone 15 Pro,Returning User,Free,24.0,Organic,English,True,True
REV-003157,2025-07-29,2,battery drain is much worse now,Android,3.0.0,India,Ahmedabad,Google Pixel 8,Small Business,Free,37.0,Business Sales,English,False,True
REV-003158,2025-07-24,3,  It  would  be better if you added PDF statements  ,Android,3.0.0,India,Mumbai,Motorola Edge,Small Business,Premium,46.0,Business Sales,Informal English,False,True
REV-003159,2026-05-22,1,"Since yesterday, support fixed the issue but the slow response was frustrating. Hope the next update resolves it.",Android,3.4.0,India,Bhopal,Motorola Edge,New User,Free,2.0,Organic,English,False,True
REV-003160,2025-11-08,1,"I noticed that selfie verification is not working. This is especially frustrating on a paid plan. Also, onboarding was simple. Please fix this.",Android,3.2.0,India,Kolkata,Samsung Galaxy A54,Power User,Free,13.0,Referral,English,True,True
REV-003161,2026-06-23,5,I noticed that the latest version feels smooth and easy to use.,Android,3.4.0,Singapore,Singapore,Motorola Edge,New User,Free,0.0,Organic,English,False,True
REV-003162,2026-06-15,5,support fixed my issue quickly,iOS,3.4.0,India,Chennai,iPhone 15,Small Business,Free,23.0,Partnership,English,False,True
REV-003163,2025-08-26,1,"Since yesterday, card declined even though funds are available.",iOS,3.0.1,India,Pune,iPhone 14,Student,Premium,13.0,Campus Campaign,English,False,True
REV-003164,2026-03-12,5,"For the last few days, Can you add multi-currency wallet support. This should be clearer.",Android,3.3.0,India,Kolkata,Samsung Galaxy S23,New User,Free,0.0,Paid Search,English,False,True
REV-003165,2026-02-12,4,"For the last few days, Can you add home-screen widgets. Kindly check asap.",iOS,3.2.2,India,Mumbai,iPhone 15 Pro,Returning User,Premium,16.0,Paid Search,English,False,True
REV-003166,2026-03-07,1,"After the latest update, the transfer is still payment pending. It worked fine last week. Also, the refund arrived much faster than expected. This should be clearer. 😕",Android,3.3.0,India,Pune,OnePlus 12,New User,Premium,1.0,Referral,English,True,True
REV-003167,2025-08-08,5,"Honestly, the refund arrived much faster than expected. It worked fine last week. Also, the payment notification arrived late. Need a reliable solution.",Android,3.0.1,Australia,Melbourne,Xiaomi Redmi Note 13,Returning User,Free,24.0,Social,English,False,True
REV-003168,2025-09-13,3,approval is delayed and I cannot log in. Please fix this!!,Android,3.1.0,United States,San Francisco,OnePlus Nord,New User,Free,1.0,Referral,Informal English,False,True
REV-003169,2025-08-01,5,payments are fast and reliable now,iOS,3.0.1,India,Jaipur,iPhone SE,Power User,Free,46.0,Partnership,English,True,True
REV-003170,2026-02-13,2,"After the latest update, security alerts arrived too late. Kindly check asap.",Android,3.2.2,India,Bengaluru,OnePlus Nord,Returning User,Free,23.0,Social,English,True,True
REV-003171,2026-06-24,4,"For the last few days, Need an option to add a budgeting dashboard with spending categories. Please fix this.",iOS,3.4.0,United Kingdom,London,iPhone 15,New User,Free,2.0,Paid Search,English,False,True
REV-003172,2026-03-04,1,"For the last few days, support ka reply late mila. Hope the next update resolves it.",Android,3.3.0,India,Mumbai,Samsung Galaxy A54,Returning User,Free,14.0,Social,Hinglish,True,True
REV-003173,2026-03-11,4,the latest version feels smooth and easy to use. Need a reliable solution.,Android,3.3.0,United Arab Emirates,Dubai,Xiaomi Redmi Note 13,Returning User,Free,16.0,Referral,English,False,True
REV-003174,2026-06-24,5,excellent service and reliable transfers,Android,3.4.0,India,Ahmedabad,OnePlus Nord,Returning User,Free,10.0,Organic,English,False,True
REV-003175,2026-03-05,5,I noticed that Please add personalized recommendations for spending. Kindly check asap.,Android,3.3.0,India,Mumbai,Google Pixel 8,New User,Free,2.0,Organic,Hinglish,True,True
REV-003176,2025-07-17,3,OTP not received so I cannot log in,iOS,3.0.0,United States,New York,iPhone 15 Pro,Small Business,Business,17.0,Business Sales,English,False,True
REV-003177,2026-05-05,4,"After the latest update, Feature request: please add family account access. Need a reliable solution.",iOS,3.4.0,India,Delhi,iPhone 15,New User,Free,0.0,Organic,English,False,True
REV-003178,2025-11-28,3,"Since yesterday, the app freeze happens after login. Need a reliable solution.",Web,3.2.0,Australia,Sydney,Chrome on macOS,Returning User,Free,14.0,Organic,English,False,True
REV-003179,2025-07-02,1,"I noticed that selfie verification is not working. This is especially frustrating on a paid plan. Also, payments are fast and reliable now. Need a reliable solution.",iOS,3.0.0,India,Pune,iPhone 13,New User,Free,0.0,Referral,English,False,True
REV-003180,2026-01-06,4,"On my account, I cannot cancel the transfer. Kindly check asap.",Android,3.2.1,United States,New York,OnePlus 12,New User,Free,1.0,Referral,English,False,False
REV-003181,2026-06-01,5,"the latest version feels smooth and easy to use. It worked fine last week. Also, there are too many promotional alerts. This should be clearer.",iOS,3.4.0,India,Bhopal,iPhone 15,Small Business,Business,37.0,Partnership,English,False,True
REV-003182,2025-10-13,2,"OTP nahi aa raha, cannot log in",iOS,3.1.1,India,Bhopal,iPhone 13,Power User,Free,23.0,Referral,Hinglish,True,True
REV-003183,2025-12-31,3,"  Since  yesterday,  the app asks for device verification again. Need a reliable solution.  ",Android,3.2.1,India,Bengaluru,OnePlus Nord,New User,Free,1.0,Paid Search,English,False,True
REV-003184,2025-09-07,4,Feature request: please add team access and permissions,Android,3.1.0,Singapore,Singapore,Samsung Galaxy S23,Small Business,Premium,35.0,Partnership,English,True,True
REV-003185,2025-07-24,4,"On my account, payments are fast and reliable now. Please fix this.",Android,3.0.0,Singapore,Singapore,Xiaomi Redmi Note 13,Returning User,Free,18.0,Organic,English,False,
REV-003186,2025-08-02,1,I noticed that battery drain is much worse now.,Android,3.0.1,India,Bengaluru,Nothing Phone 2,Returning User,Premium,15.0,Organic,English,True,True
REV-003187,2026-03-14,3,"On my account, the ticket was closed before resolution. Hope the next update resolves it.",iOS,3.3.0,India,Bhopal,iPhone 15 Pro,Small Business,Free,35.0,Business Sales,English,False,True
REV-003188,2026-05-04,4,I noticed that there is an unexpected charge on my statement.,Android,3.4.0,India,Delhi,Nothing Phone 2,New User,Free,0.0,Social,English,False,True
REV-003189,2025-08-26,3,"On my account, support fixed the issue but the slow response was frustrating.",Android,3.0.1,Singapore,Singapore,OnePlus 12,New User,Free,1.0,Social,English,False,True
REV-003190,2025-10-28,1,I noticed that KYC status not updating. This should be clearer.,Web,3.1.1,India,Mumbai,Safari on macOS,Returning User,Free,18.0,Social,English,False,True
REV-003191,2025-09-16,4,"After the latest update, excellent service and reliable transfers. Need a reliable solution...",Android,3.1.0,Singapore,Singapore,Google Pixel 8,Power User,Premium,40.0,Referral,English,False,True
REV-003192,2025-07-12,1,"checkout failed during bill payment. The rest of the app is useful. Also, transaction alerts are useful. Please fix this!",Android,3.0.0,United Kingdom,Manchester,Google Pixel 8,Power User,Premium,31.0,Referral,Informal English,True,True
REV-003193,2026-01-24,unknown,"On my account, the update installation keeps failing. This happened while paying a bill. Also, support fixed my issue quickly.",Android,3.2.2,Singapore,Singapore,Google Pixel 8,Returning User,Free,16.0,Paid Search,English,True,True
REV-003194,not-a-date,4,transaction alerts are useful,iOS,3.3.0,United Arab Emirates,Dubai,iPhone 15,Student,Free,10.0,Campus Campaign,English,False,True
REV-003195,2026-02-27,4,I noticed that KYC status not updating.,iOS,3.2.2,India,Bengaluru,iPhone 13,Student,Free,8.0,Social,English,False,True
REV-003196,2025-12-04,2,"on my account, card declined at a regular merchant. i tried twice on wi-fi and mobile data. also, transaction alerts are useful. need a reliable solution.",Android,3.2.1,India,Bhopal,Google Pixel 8,Power User,Business,29.0,Organic,Informal English,True,True
REV-003197,2026-01-25,3,I noticed that international conversion fee is excessive.,Android,3.2.2,United Kingdom,London,Motorola Edge,Student,Free,12.0,Referral,English,False,True
REV-003198,2025-08-07,4,support fixed my issue quickly. This should be clearer.,Android,3.0.1,India,Hyderabad,Samsung Galaxy A54,New User,Free,2.0,Paid Search,English,False,True
REV-003199,2025-08-31,1,"After the latest update, excellent service and reliable transfers. Hope the next update resolves it.",Android,3.0.1,India,Bengaluru,Xiaomi Redmi Note 13,Returning User,Premium,13.0,Referral,English,False,False
REV-003200,2026-05-29,4,I noticed that device verification keeps repeating. This should be clearer.,iOS,3.4.0,India,Chennai,iPhone 14,Small Business,Premium,6.0,Partnership,English,False,True
REV-003201,2026-03-24,1,"after the latest update, payment failed but money deducted. this should be clearer.",iOS,3.3.0,United States,San Francisco,iPhone SE,Returning User,Free,22.0,Organic,English,True,True
REV-003202,2026-05-25,1,there is an unexpected charge on my statement,iOS,3.4.0,Australia,Melbourne,iPhone SE,Student,Free,6.0,Referral,English,True,True
REV-003203,2026-05-22,1,"Since yesterday, profile details cannot be edited. Kindly check asap.",iOS,3.4.0,United States,San Francisco,iPhone 15 Pro,Returning User,Free,11.0,Paid Search,English,True,True
REV-003204,2026-02-27,3,"I noticed that the app freeze happens after login. This is especially frustrating on a paid plan. Also, onboarding was simple. Need a reliable solution.",iOS,3.2.2,India,Ahmedabad,iPhone SE,Returning User,Free,13.0,Referral,English,False,True
